Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Avenue Supermar,Retail & Real Estate,"50,000.00",5.20,1.04,Sundaram Select Focus - IP (G),MSN243,2017-10-05 16:03:52.310000
Asian Paints,Chemicals,"42,969.00",5.02,1.01,Sundaram Select Focus - IP (G),MSN243,2017-10-05 16:03:52.310000
AU Small Financ,Banking & Financial Services,"90,000.00",4.95,0.99,Sundaram Select Focus - IP (G),MSN243,2017-10-05 16:03:52.310000
Power Grid Corp,Utilities,"214,065.00",4.69,0.94,Sundaram Select Focus - IP (G),MSN243,2017-10-05 16:03:52.310000
Hindalco,Metals & Mining,"191,697.00",4.56,0.92,Sundaram Select Focus - IP (G),MSN243,2017-10-05 16:03:52.310000
Siemens,Engineering & Capital Goods,"32,785.00",4.21,0.85,Sundaram Select Focus - IP (G),MSN243,2017-10-05 16:03:52.310000
Arvind,Manufacturing,"91,065.00",3.38,0.68,Sundaram Select Focus - IP (G),MSN243,2017-10-05 16:03:52.310000
HDFC Bank,Banking & Financial Services,"269,501.00",47.88,9.62,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
HDFC,Banking & Financial Services,"216,196.00",38.42,7.72,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
ICICI Bank,Banking & Financial Services,"987,654.00",29.44,5.91,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Kotak Mahindra,Banking & Financial Services,"289,984.00",28.30,5.69,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
ITC,Tobacco,"932,231.00",26.31,5.29,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Reliance,Oil & Gas,"156,475.00",24.95,5.01,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Larsen,Engineering & Capital Goods,"199,189.00",22.63,4.55,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Maruti Suzuki,Automotive,"26,105.00",20.10,4.04,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
HUL,Consumer Non-durables,"144,567.00",17.63,3.54,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
IndusInd Bank,Banking & Financial Services,"100,355.00",16.63,3.34,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
IOC,Oil & Gas,"315,338.00",14.34,2.88,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Vedanta,Metals & Mining,"358,931.00",11.09,2.23,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
NTPC,Utilities,"654,648.00",11.05,2.22,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
BPCL,Oil & Gas,"205,448.00",10.87,2.18,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Guj State Petro,Oil & Gas,"567,340.00",10.84,2.18,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Whirlpool,Consumer Durables,"88,442.00",10.45,2.10,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Tata Motors (D),Automotive,"456,029.00",9.98,2.00,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Hero Motocorp,Automotive,"23,893.00",9.55,1.92,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
M&M;,Automotive,"68,206.00",9.17,1.84,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Indiabulls,Banking & Financial Services,"73,278.00",8.91,1.79,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Cummins,Engineering & Capital Goods,"97,599.00",8.91,1.79,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Infosys,Information Technology,"96,922.00",8.87,1.78,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
City Union Bank,Banking & Financial Services,"550,000.00",8.74,1.76,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Axis Bank,Banking & Financial Services,"140,912.00",7.05,1.42,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
HCL Tech,Information Technology,"75,363.00",6.52,1.31,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
CG Consumer,Manufacturing,"275,477.00",6.04,1.21,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Avenue Supermar,Retail & Real Estate,"50,000.00",5.20,1.04,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Asian Paints,Chemicals,"42,969.00",5.02,1.01,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
AU Small Financ,Banking & Financial Services,"90,000.00",4.95,0.99,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Power Grid Corp,Utilities,"214,065.00",4.69,0.94,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Hindalco,Metals & Mining,"191,697.00",4.56,0.92,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Siemens,Engineering & Capital Goods,"32,785.00",4.21,0.85,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
Arvind,Manufacturing,"91,065.00",3.38,0.68,Sundaram Select Focus -Direct (G),MSN570,2017-10-05 16:03:58.397000
HDFC Bank,Banking & Financial Services,-,-,8.82,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Hero Motocorp,Automotive,-,-,6.73,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Reliance,Oil & Gas,-,-,6.24,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Maruti Suzuki,Automotive,-,-,6.21,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Kotak Mahindra,Banking & Financial Services,-,-,4.87,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
IndusInd Bank,Banking & Financial Services,-,-,4.84,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Tata Steel,Metals & Mining,-,-,4.11,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
L&T; Finance,Banking & Financial Services,-,-,3.83,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Bajaj Finance,Banking & Financial Services,-,-,3.80,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Interglobe Avi,Services,-,-,3.71,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
IOC,Oil & Gas,-,-,3.21,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Britannia,Food & Beverages,-,-,2.93,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Power Grid Corp,Utilities,-,-,2.92,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
IGL,Oil & Gas,-,-,2.91,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
CDSL,Banking & Financial Services,-,-,2.21,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Shankara Buildi,Miscellaneous,-,-,2.08,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Axis Bank,Banking & Financial Services,-,-,1.84,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
Repco Home,Banking & Financial Services,-,-,1.73,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
J. K. Cement,Cement & Construction,-,-,1.54,Invesco India Dynamic Equity - DP (G),MLI564,2017-10-05 16:04:11.097000
HDFC Bank,Banking & Financial Services,"269,501.00",47.88,9.62,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
HDFC,Banking & Financial Services,"216,196.00",38.42,7.72,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
ICICI Bank,Banking & Financial Services,"987,654.00",29.44,5.91,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Kotak Mahindra,Banking & Financial Services,"289,984.00",28.30,5.69,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
ITC,Tobacco,"932,231.00",26.31,5.29,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Reliance,Oil & Gas,"156,475.00",24.95,5.01,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Larsen,Engineering & Capital Goods,"199,189.00",22.63,4.55,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Maruti Suzuki,Automotive,"26,105.00",20.10,4.04,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
HUL,Consumer Non-durables,"144,567.00",17.63,3.54,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
IndusInd Bank,Banking & Financial Services,"100,355.00",16.63,3.34,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
IOC,Oil & Gas,"315,338.00",14.34,2.88,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Vedanta,Metals & Mining,"358,931.00",11.09,2.23,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
NTPC,Utilities,"654,648.00",11.05,2.22,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
BPCL,Oil & Gas,"205,448.00",10.87,2.18,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Guj State Petro,Oil & Gas,"567,340.00",10.84,2.18,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Whirlpool,Consumer Durables,"88,442.00",10.45,2.10,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Tata Motors (D),Automotive,"456,029.00",9.98,2.00,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Hero Motocorp,Automotive,"23,893.00",9.55,1.92,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
M&M;,Automotive,"68,206.00",9.17,1.84,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Indiabulls,Banking & Financial Services,"73,278.00",8.91,1.79,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Cummins,Engineering & Capital Goods,"97,599.00",8.91,1.79,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Infosys,Information Technology,"96,922.00",8.87,1.78,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
City Union Bank,Banking & Financial Services,"550,000.00",8.74,1.76,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Axis Bank,Banking & Financial Services,"140,912.00",7.05,1.42,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
HCL Tech,Information Technology,"75,363.00",6.52,1.31,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
CG Consumer,Manufacturing,"275,477.00",6.04,1.21,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Avenue Supermar,Retail & Real Estate,"50,000.00",5.20,1.04,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Asian Paints,Chemicals,"42,969.00",5.02,1.01,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
AU Small Financ,Banking & Financial Services,"90,000.00",4.95,0.99,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Power Grid Corp,Utilities,"214,065.00",4.69,0.94,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Hindalco,Metals & Mining,"191,697.00",4.56,0.92,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Siemens,Engineering & Capital Goods,"32,785.00",4.21,0.85,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Arvind,Manufacturing,"91,065.00",3.38,0.68,Sundaram Select Focus - RP (G),MSN011,2017-10-05 16:04:22.998000
Infosys,Information Technology,"68,618.00",6.28,5.62,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
BPCL,Oil & Gas,"84,423.00",4.47,3.99,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Hindalco,Metals & Mining,"183,268.00",4.36,3.90,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Power Grid Corp,Utilities,"186,031.00",4.08,3.65,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
ITC,Tobacco,"143,889.00",4.06,3.63,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Reliance,Oil & Gas,"23,102.00",3.68,3.29,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Hero Motocorp,Automotive,"8,180.00",3.27,2.92,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Maruti Suzuki,Automotive,"4,033.00",3.11,2.78,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
NTPC,Utilities,"177,309.00",2.99,2.68,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
GAIL,Oil & Gas,"74,779.00",2.83,2.53,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Grasim,Conglomerates,"22,087.00",2.64,2.36,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
TCS,Information Technology,"9,010.00",2.25,2.01,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
HDFC Bank,Banking & Financial Services,"11,897.00",2.11,1.89,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Tata Steel,Metals & Mining,"28,660.00",1.83,1.64,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
IndusInd Bank,Banking & Financial Services,"10,657.00",1.77,1.58,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Bajaj Finance,Banking & Financial Services,"9,529.00",1.70,1.52,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Vedanta,Metals & Mining,"53,896.00",1.66,1.49,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Tata Comm,Telecommunication,"24,846.00",1.62,1.45,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Bajaj Finserv,Banking & Financial Services,"2,866.00",1.58,1.41,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
AU Small Financ,Banking & Financial Services,"27,921.00",1.53,1.37,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
HDFC,Banking & Financial Services,"8,267.00",1.47,1.31,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Wipro,Information Technology,"48,248.00",1.44,1.29,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
SBI,Banking & Financial Services,"50,160.00",1.39,1.25,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Tech Mahindra,Information Technology,"32,734.00",1.40,1.25,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Colgate,Consumer Non-durables,"11,439.00",1.27,1.14,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
IGL,Oil & Gas,"9,713.00",1.24,1.11,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Piramal Enter,Pharmaceuticals,"4,549.00",1.23,1.10,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Sun TV Network,Media & Entertainment,"15,556.00",1.08,0.97,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
HUL,Consumer Non-durables,"8,400.00",1.02,0.92,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Laurus Labs,Pharmaceuticals,"18,440.00",0.97,0.87,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
IOC,Oil & Gas,"20,199.00",0.92,0.82,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Eris Life,Pharmaceuticals,"13,922.00",0.82,0.74,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
JSW Steel,Metals & Mining,"30,907.00",0.79,0.70,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Avenue Supermar,Retail & Real Estate,"7,450.00",0.77,0.69,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Ramco Cements,Cement & Construction,"10,835.00",0.75,0.67,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Aditya Birla ,Miscellaneous,"39,321.00",0.72,0.65,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
HPCL,Oil & Gas,"14,253.00",0.70,0.62,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Axis Bank,Banking & Financial Services,"11,470.00",0.57,0.51,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Eicher Motors,Automotive,182.00,0.57,0.51,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Tata Motors,Automotive,"13,863.00",0.30,0.27,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Cochin Shipyard,Miscellaneous,"5,226.00",0.27,0.24,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
ICICI Bank,Banking & Financial Services,"6,952.00",0.21,0.19,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
HCL Tech,Information Technology,"2,369.00",0.21,0.18,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
Biocon,Pharmaceuticals,"1,794.00",0.06,0.05,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
S Chand and Co,Miscellaneous,"1,093.00",0.05,0.05,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
RBL Bank,Banking & Financial Services,591.00,0.03,0.03,Kotak Classic Equity - Direct (G),MKM530,2017-10-05 16:04:32.808000
HDFC Bank,Banking & Financial Services,-,-,8.83,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
IndusInd Bank,Banking & Financial Services,-,-,8.22,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Maruti Suzuki,Automotive,-,-,7.04,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Reliance,Oil & Gas,-,-,6.93,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
ICICI Bank,Banking & Financial Services,-,-,5.93,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Kotak Mahindra,Banking & Financial Services,-,-,4.60,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Larsen,Engineering & Capital Goods,-,-,4.24,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
TCS,Information Technology,-,-,4.13,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Britannia,Food & Beverages,-,-,3.30,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Power Grid Corp,Utilities,-,-,2.98,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
HCL Tech,Information Technology,-,-,2.93,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Coromandel Int,Chemicals,-,-,2.75,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Tata Motors,Automotive,-,-,2.68,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Shankara Buildi,Miscellaneous,-,-,2.56,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Hero Motocorp,Automotive,-,-,2.56,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
CDSL,Banking & Financial Services,-,-,2.45,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
L&T; Finance,Banking & Financial Services,-,-,2.01,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
IOC,Oil & Gas,-,-,1.89,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Cholamandalam,Banking & Financial Services,-,-,1.89,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Heritage Foods,Food & Beverages,-,-,1.62,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Interglobe Avi,Services,-,-,1.59,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
AIA Engineering,Engineering & Capital Goods,-,-,1.55,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
J. K. Cement,Cement & Construction,-,-,1.51,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Bharti Airtel,Telecommunication,-,-,1.48,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Sun Pharma,Pharmaceuticals,-,-,1.42,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
United Brewerie,Food & Beverages,-,-,1.33,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
TeamLease Ser.,Miscellaneous,-,-,1.28,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Can Fin Homes,Banking & Financial Services,-,-,1.22,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
MCX India,Miscellaneous,-,-,1.15,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Sanofi India,Pharmaceuticals,-,-,1.14,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Container Corp,Services,-,-,1.11,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Ratnamani Metal,Metals & Mining,-,-,0.70,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Shriram Trans,Banking & Financial Services,-,-,0.70,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
ISGEC Heavy Eng,Food & Beverages,-,-,0.70,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
Greenply Ind,Miscellaneous,-,-,0.38,Invesco India Growth Fund (G),MLI099,2017-10-05 16:04:41.104000
HDFC Bank,Banking & Financial Services,"4,960,000.00",881.12,6.53,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
Reliance,Oil & Gas,"4,300,000.00",685.64,5.08,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
Hero Motocorp,Automotive,"1,458,000.00",582.49,4.32,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
ITC,Tobacco,"19,500,000.00",550.39,4.08,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
HDFC,Banking & Financial Services,"2,900,000.00",515.30,3.82,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
SBI,Banking & Financial Services,"18,000,000.00",499.95,3.71,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
IndusInd Bank,Banking & Financial Services,"2,800,000.00",463.89,3.44,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
ICICI Bank,Banking & Financial Services,"14,750,000.00",439.62,3.26,Kotak Select Focus Fund - Direct (G),MKM520,2017-10-05 16:04:50.060000
