Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Take Solutions,Information Technology,"79,804.00",1.09,1.65,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
ITD Cementation,Cement & Construction,"65,554.00",1.06,1.6,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Salzer Electro,Engineering & Capital Goods,"55,216.00",1.06,1.6,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
INOX Leisure,Media & Entertainment,"37,427.00",0.93,1.4,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
INEOS Styro,Chemicals,"10,057.00",0.91,1.37,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Ujjivan Financi,Banking & Financial Services,"24,300.00",0.89,1.34,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Rane Holdings,Automotive,"5,268.00",0.84,1.27,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Godfrey Phillip,Tobacco,"7,525.00",0.77,1.16,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Dollar Ind,Manufacturing,"15,700.00",0.75,1.13,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Gillette India,Consumer Non-durables,"1,381.00",0.75,1.12,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Esab India,Engineering & Capital Goods,"10,370.00",0.72,1.08,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
NIIT Tech,Information Technology,"14,269.00",0.71,1.07,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
SML Isuzu,Automotive,"7,087.00",0.68,1.03,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Mcleod,Food & Beverages,"36,715.00",0.65,0.97,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Clariant Chem,Chemicals,"10,696.00",0.62,0.93,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Premier Explo,Chemicals,"13,517.00",0.61,0.92,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
S Chand and Co,Miscellaneous,"12,052.00",0.57,0.85,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Repco Home,Banking & Financial Services,"8,300.00",0.54,0.81,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Kennametal,Engineering & Capital Goods,"8,461.00",0.53,0.8,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
3M India,Conglomerates,340,0.5,0.76,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Monsanto India,Chemicals,"1,651.00",0.41,0.62,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
RPP Infra Proj,Cement & Construction,"12,604.00",0.34,0.51,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Novartis India,Pharmaceuticals,"4,249.00",0.25,0.38,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
ICRA,Miscellaneous,539,0.21,0.32,Sundaram Select Micro Cap-Sr 3-RP-G,MSN841,5/10/2017
Johnson Control,Consumer Durables,"18,985.00",3.77,4.71,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Grindwell Norto,Engineering & Capital Goods,"92,984.00",3.73,4.66,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Timken,Engineering & Capital Goods,"50,847.00",3.66,4.57,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
KSB Pumps,Engineering & Capital Goods,"50,170.00",3.56,4.45,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Heidelberg Cem,Cement & Construction,"252,243.00",3.11,3.89,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
J. K. Cement,Cement & Construction,"28,623.00",2.88,3.6,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Honeywell Autom,Telecommunication,"2,055.00",2.71,3.39,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Ingersoll Rand,Engineering & Capital Goods,"32,690.00",2.63,3.28,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Vesuvius India,Cement & Construction,"17,550.00",2.52,3.15,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
DCB Bank,Banking & Financial Services,"134,916.00",2.48,3.1,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Minda Ind,Automotive,"28,976.00",2.45,3.06,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Elantas Beck,Chemicals,"11,730.00",2.32,2.9,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
NRB Bearings,Engineering & Capital Goods,"190,225.00",2.31,2.89,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Mahindra CIE,Manufacturing,"95,204.00",2.29,2.86,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Blue Star,Consumer Durables,"29,833.00",2.28,2.85,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
BASF,Chemicals,"15,048.00",2.28,2.85,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Bayer CropScien,Chemicals,"5,608.00",2.24,2.8,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Schneider Infra,Utilities,"173,268.00",2.13,2.67,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Ador Welding,Engineering & Capital Goods,"47,984.00",1.83,2.28,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Himadri Special,Chemicals,"147,863.00",1.55,1.94,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Subros,Automotive,"63,595.00",1.46,1.83,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
PSP Projects,Cement & Construction,"42,537.00",1.42,1.77,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Goodyear,Automotive,"16,894.00",1.38,1.73,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
HSIL,Cement & Construction,"34,942.00",1.36,1.7,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Take Solutions,Information Technology,"95,465.00",1.31,1.64,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
ITD Cementation,Cement & Construction,"78,260.00",1.27,1.58,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Salzer Electro,Engineering & Capital Goods,"65,785.00",1.26,1.58,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
INOX Leisure,Media & Entertainment,"44,962.00",1.11,1.39,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Ujjivan Financi,Banking & Financial Services,"29,070.00",1.07,1.33,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
INEOS Styro,Chemicals,"11,570.00",1.04,1.3,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Rane Holdings,Automotive,"6,339.00",1.01,1.26,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Godfrey Phillip,Tobacco,"8,939.00",0.91,1.14,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Dollar Ind,Manufacturing,"18,985.00",0.91,1.13,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Gillette India,Consumer Non-durables,"1,650.00",0.89,1.11,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Esab India,Engineering & Capital Goods,"12,489.00",0.86,1.08,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
NIIT Tech,Information Technology,"17,181.00",0.86,1.07,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
SML Isuzu,Automotive,"8,516.00",0.82,1.03,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Mcleod,Food & Beverages,"44,274.00",0.78,0.97,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Premier Explo,Chemicals,"16,374.00",0.74,0.92,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Clariant Chem,Chemicals,"12,340.00",0.71,0.89,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
S Chand and Co,Miscellaneous,"14,560.00",0.68,0.86,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Repco Home,Banking & Financial Services,"9,962.00",0.65,0.81,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Kennametal,Engineering & Capital Goods,"10,100.00",0.63,0.79,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
3M India,Conglomerates,400,0.59,0.74,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Monsanto India,Chemicals,"2,077.00",0.52,0.64,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
RPP Infra Proj,Cement & Construction,"15,166.00",0.4,0.51,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Novartis India,Pharmaceuticals,"5,040.00",0.3,0.37,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
ICRA,Miscellaneous,651,0.25,0.32,Sundaram Select Micro Cap-Sr 2-RP-G,MSN837,5/10/2017
Grindwell Norto,Engineering & Capital Goods,"58,274.00",2.34,4.75,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Johnson Control,Consumer Durables,"11,736.00",2.33,4.73,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Timken,Engineering & Capital Goods,"31,496.00",2.27,4.6,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
KSB Pumps,Engineering & Capital Goods,"31,513.00",2.24,4.54,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Heidelberg Cem,Cement & Construction,"158,000.00",1.95,3.96,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
J. K. Cement,Cement & Construction,"17,724.00",1.78,3.62,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Honeywell Autom,Telecommunication,"1,265.00",1.67,3.39,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Ingersoll Rand,Engineering & Capital Goods,"20,679.00",1.66,3.38,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Vesuvius India,Cement & Construction,"10,944.00",1.57,3.19,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
DCB Bank,Banking & Financial Services,"85,179.00",1.56,3.18,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Minda Ind,Automotive,"18,292.00",1.55,3.14,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Elantas Beck,Chemicals,"7,395.00",1.46,2.97,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
NRB Bearings,Engineering & Capital Goods,"119,729.00",1.45,2.95,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Mahindra CIE,Manufacturing,"59,821.00",1.44,2.93,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Blue Star,Consumer Durables,"18,552.00",1.42,2.88,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
BASF,Chemicals,"9,252.00",1.4,2.84,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Bayer CropScien,Chemicals,"3,406.00",1.36,2.77,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Schneider Infra,Utilities,"107,346.00",1.32,2.68,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Ador Welding,Engineering & Capital Goods,"30,754.00",1.17,2.38,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Himadri Special,Chemicals,"93,069.00",0.98,1.99,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Subros,Automotive,"39,347.00",0.91,1.84,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Goodyear,Automotive,"10,629.00",0.87,1.76,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
HSIL,Cement & Construction,"22,160.00",0.86,1.75,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Take Solutions,Information Technology,"59,712.00",0.82,1.66,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Salzer Electro,Engineering & Capital Goods,"41,634.00",0.8,1.62,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
PSP Projects,Cement & Construction,"23,666.00",0.79,1.6,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
INOX Leisure,Media & Entertainment,"27,752.00",0.69,1.39,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
INEOS Styro,Chemicals,"7,555.00",0.68,1.38,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Ujjivan Financi,Banking & Financial Services,"18,270.00",0.67,1.36,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
ITD Cementation,Cement & Construction,"40,707.00",0.66,1.34,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Rane Holdings,Automotive,"3,929.00",0.63,1.27,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Dollar Ind,Manufacturing,"11,720.00",0.56,1.14,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Gillette India,Consumer Non-durables,"1,035.00",0.56,1.13,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
NIIT Tech,Information Technology,"10,851.00",0.54,1.1,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Esab India,Engineering & Capital Goods,"7,711.00",0.53,1.08,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Godfrey Phillip,Tobacco,"5,170.00",0.53,1.07,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
SML Isuzu,Automotive,"5,336.00",0.51,1.04,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Mcleod,Food & Beverages,"27,297.00",0.48,0.98,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Premier Explo,Chemicals,"10,099.00",0.46,0.93,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Clariant Chem,Chemicals,"7,585.00",0.44,0.89,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
S Chand and Co,Miscellaneous,"9,095.00",0.43,0.87,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Repco Home,Banking & Financial Services,"6,321.00",0.41,0.83,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Kennametal,Engineering & Capital Goods,"6,365.00",0.4,0.81,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
3M India,Conglomerates,250,0.37,0.75,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Monsanto India,Chemicals,"1,086.00",0.27,0.55,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
RPP Infra Proj,Cement & Construction,"9,385.00",0.25,0.51,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Novartis India,Pharmaceuticals,"3,198.00",0.19,0.38,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
ICRA,Miscellaneous,400,0.16,0.32,Sundaram Select Micro Cap-Sr 4-RP-G,MSN867,5/10/2017
Power Grid Corp,Utilities,"238,000.00",5.22,3.75,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Reliance,Oil & Gas,"30,700.00",4.9,3.51,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Container Corp,Services,"31,200.00",4.12,2.96,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
ITC,Tobacco,"145,000.00",4.09,2.94,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
ICICI Bank,Banking & Financial Services,"136,000.00",4.05,2.91,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Hero Motocorp,Automotive,"9,800.00",3.92,2.81,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Minda Ind,Automotive,"45,940.00",3.88,2.79,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
IndusInd Bank,Banking & Financial Services,"22,000.00",3.64,2.62,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Pidilite Ind,Chemicals,"41,300.00",3.45,2.48,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Karur Vysya,Banking & Financial Services,"242,000.00",3.44,2.47,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
City Union Bank,Banking & Financial Services,"211,200.00",3.36,2.41,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Akzo Nobel,Chemicals,"17,350.00",3.15,2.26,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
SBI,Banking & Financial Services,"108,900.00",3.02,2.17,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
CESC,Utilities,"29,700.00",3.02,2.17,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Raymond,Manufacturing,"38,700.00",3.01,2.16,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Dabur India,Consumer Non-durables,"93,000.00",2.93,2.1,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Avenue Supermar,Retail & Real Estate,"27,500.00",2.86,2.05,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Grasim,Conglomerates,"23,800.00",2.84,2.04,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
EngineersInd,Engineering & Capital Goods,"181,600.00",2.82,2.03,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Shree Cements,Cement & Construction,"1,600.00",2.81,2.02,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Colgate,Consumer Non-durables,"25,000.00",2.78,2,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Piramal Enter,Pharmaceuticals,"10,200.00",2.77,1.99,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Bajaj Finance,Banking & Financial Services,"13,800.00",2.46,1.77,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Bajaj Finance,Banking & Financial Services,"46,000.00",2.44,1.75,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Mahanagar Gas,Oil & Gas,"21,500.00",2.24,1.61,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Can Fin Homes,Banking & Financial Services,"7,800.00",2.24,1.6,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Parag Milk Food,Food & Beverages,"82,000.00",2.09,1.5,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Schaeffler Ind,Engineering & Capital Goods,"4,230.00",2.09,1.5,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Navin Fluorine,Chemicals,"31,803.00",2.1,1.5,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Bharat Forge,Manufacturing,"18,000.00",2.03,1.46,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Mold Tek Tech,Manufacturing,"67,400.00",2.02,1.45,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
TVS Srichakra,Automotive,"6,000.00",1.98,1.42,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Atul,Chemicals,"8,850.00",1.93,1.39,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
CCL Products,Food & Beverages,"65,099.00",1.87,1.34,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Solar Ind,Chemicals,"20,167.00",1.78,1.28,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Tata Comm,Telecommunication,"27,000.00",1.76,1.26,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
PI Industries,Chemicals,"24,200.00",1.75,1.25,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Sundram,Manufacturing,"42,700.00",1.73,1.24,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Timken,Engineering & Capital Goods,"23,879.00",1.72,1.23,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Persistent,Information Technology,"27,000.00",1.68,1.21,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Dalmia Bharat,Cement & Construction,"5,900.00",1.6,1.15,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Cummins,Engineering & Capital Goods,"17,000.00",1.55,1.11,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Essel Propack,Manufacturing,"57,000.00",1.54,1.11,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
PVR,Media & Entertainment,"11,500.00",1.52,1.09,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Gulf Oil Lubric,Chemicals,"18,903.00",1.49,1.07,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
HPCL,Oil & Gas,"30,000.00",1.47,1.05,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
KEC Intl,Engineering & Capital Goods,"47,000.00",1.47,1.05,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
M&M; Financial,Banking & Financial Services,"33,000.00",1.41,1.01,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Ahluwalia,Cement & Construction,"49,217.00",1.4,1,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Ashoka Buildcon,Cement & Construction,"69,560.00",1.36,0.98,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Praj Industries,Engineering & Capital Goods,"196,500.00",1.33,0.95,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Texmaco Rail,Engineering & Capital Goods,"143,195.00",1.28,0.92,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Techno Electric,Engineering & Capital Goods,"31,372.00",1.14,0.82,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
CenturyPlyboard,Miscellaneous,"44,180.00",1.12,0.8,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Va Tech Wabag,Engineering & Capital Goods,"17,900.00",1.1,0.79,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
S H Kelkar,Miscellaneous,"44,000.00",1.05,0.75,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Oracle Fin Serv,Information Technology,"2,900.00",0.99,0.71,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
BPCL,Oil & Gas,"10,500.00",0.56,0.4,Can Robeco India Opport. - DP-(G),MCA270,5/10/2017
Honeywell Autom,Telecommunication,"211,743.00",279.57,8.93,ABSL MNC Fund (G),MBS017,5/10/2017
Gillette India,Consumer Non-durables,"495,345.00",267.36,8.54,ABSL MNC Fund (G),MBS017,5/10/2017
Kotak Mahindra,Banking & Financial Services,"2,100,152.00",204.97,6.55,ABSL MNC Fund (G),MBS017,5/10/2017
Bayer CropScien,Chemicals,"477,123.00",190.73,6.09,ABSL MNC Fund (G),MBS017,5/10/2017
ICRA,Miscellaneous,"484,795.00",188.44,6.02,ABSL MNC Fund (G),MBS017,5/10/2017
Pfizer,Pharmaceuticals,"983,041.00",178.79,5.71,ABSL MNC Fund (G),MBS017,5/10/2017
Johnson Control,Consumer Durables,"848,756.00",168.58,5.38,ABSL MNC Fund (G),MBS017,5/10/2017
GlaxoSmithKline,Pharmaceuticals,"681,590.00",163.7,5.23,ABSL MNC Fund (G),MBS017,5/10/2017
Maruti Suzuki,Automotive,"196,101.00",151,4.82,ABSL MNC Fund (G),MBS017,5/10/2017
Thomas Cook,Miscellaneous,"6,391,038.00",147.06,4.7,ABSL MNC Fund (G),MBS017,5/10/2017
Capital First,Banking & Financial Services,"1,937,882.00",140.17,4.48,ABSL MNC Fund (G),MBS017,5/10/2017
Bosch,Automotive,"63,214.00",138.99,4.44,ABSL MNC Fund (G),MBS017,5/10/2017
Kansai Nerolac,Chemicals,"2,631,724.00",133.85,4.27,ABSL MNC Fund (G),MBS017,5/10/2017
Jet Airways,Services,"2,080,233.00",120.34,3.84,ABSL MNC Fund (G),MBS017,5/10/2017
HUL,Consumer Non-durables,"746,056.00",91,2.91,ABSL MNC Fund (G),MBS017,5/10/2017
Bata India,Consumer Non-durables,"1,056,489.00",71.93,2.3,ABSL MNC Fund (G),MBS017,5/10/2017
P and G,Consumer Non-durables,"81,900.00",67.89,2.17,ABSL MNC Fund (G),MBS017,5/10/2017
Schaeffler Ind,Engineering & Capital Goods,"132,300.00",65.49,2.09,ABSL MNC Fund (G),MBS017,5/10/2017
Cummins,Engineering & Capital Goods,"510,471.00",46.59,1.49,ABSL MNC Fund (G),MBS017,5/10/2017
CRISIL,Miscellaneous,"183,345.00",34.69,1.11,ABSL MNC Fund (G),MBS017,5/10/2017
WABCO India,Automotive,"62,937.00",34.55,1.1,ABSL MNC Fund (G),MBS017,5/10/2017
Colgate,Consumer Non-durables,"300,870.00",33.47,1.07,ABSL MNC Fund (G),MBS017,5/10/2017
ACC,Cement & Construction,"149,400.00",26.9,0.86,ABSL MNC Fund (G),MBS017,5/10/2017
Quess Corp,Engineering & Capital Goods,"315,495.00",26.74,0.85,ABSL MNC Fund (G),MBS017,5/10/2017
Castrol,Chemicals,"504,000.00",19.6,0.63,ABSL MNC Fund (G),MBS017,5/10/2017
Oracle Fin Serv,Information Technology,"45,000.00",15.4,0.49,ABSL MNC Fund (G),MBS017,5/10/2017
Ambuja Cements,Cement & Construction,"519,900.00",14.58,0.47,ABSL MNC Fund (G),MBS017,5/10/2017
SML Isuzu,Automotive,"144,887.00",13.96,0.45,ABSL MNC Fund (G),MBS017,5/10/2017
Nestle,Food & Beverages,"17,100.00",12.18,0.39,ABSL MNC Fund (G),MBS017,5/10/2017
ITD Cementation,Cement & Construction,"740,890.00",11.98,0.38,ABSL MNC Fund (G),MBS017,5/10/2017
Federal-Mogul,Automotive,"200,000.00",9.78,0.31,ABSL MNC Fund (G),MBS017,5/10/2017
Siemens,Engineering & Capital Goods,"66,800.00",8.58,0.27,ABSL MNC Fund (G),MBS017,5/10/2017
Akzo Nobel,Chemicals,"46,000.00",8.36,0.27,ABSL MNC Fund (G),MBS017,5/10/2017
GE Power India,Engineering & Capital Goods,"111,600.00",7.39,0.24,ABSL MNC Fund (G),MBS017,5/10/2017
Sanofi India,Pharmaceuticals,"17,712.00",7.17,0.23,ABSL MNC Fund (G),MBS017,5/10/2017
GE T&D; India,Engineering & Capital Goods,"175,000.00",7.15,0.23,ABSL MNC Fund (G),MBS017,5/10/2017
ABB India,Engineering & Capital Goods,"45,000.00",6.03,0.19,ABSL MNC Fund (G),MBS017,5/10/2017
Blue Dart,Services,"12,727.00",5.42,0.17,ABSL MNC Fund (G),MBS017,5/10/2017
Disa India,Engineering & Capital Goods,"7,400.00",4.14,0.13,ABSL MNC Fund (G),MBS017,5/10/2017
Schneider Infra,Utilities,"175,000.00",2.15,0.07,ABSL MNC Fund (G),MBS017,5/10/2017
Power Grid Corp,Utilities,"238,000.00",5.22,3.75,Can Robeco India Opport. - RP-(G),MCA268,5/10/2017
Reliance,Oil & Gas,"30,700.00",4.9,3.51,Can Robeco India Opport. - RP-(G),MCA268,5/10/2017
Container Corp,Services,"31,200.00",4.12,2.96,Can Robeco India Opport. - RP-(G),MCA268,5/10/2017
