Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Bayer CropScien,Chemicals,"4,092.00",1.60,1.24,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
ISGEC Heavy Eng,Food & Beverages,"2,461.00",1.58,1.23,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Sterlite Techno,Telecommunication,"70,786.00",1.58,1.23,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Dishman Carboge,Miscellaneous,"46,880.00",1.58,1.23,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Coromandel Int,Chemicals,"35,447.00",1.53,1.19,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
NALCO,Metals & Mining,"192,694.00",1.51,1.17,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
AU Small Financ,Banking & Financial Services,"26,258.00",1.49,1.16,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Indian Hume,Cement & Construction,"30,024.00",1.48,1.15,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Poddar Housing ,Manufacturing,"11,910.00",1.47,1.14,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
KPR Mill,Manufacturing,"19,138.00",1.44,1.12,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Timken,Engineering & Capital Goods,"18,001.00",1.39,1.08,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
MCX India,Miscellaneous,"13,253.00",1.38,1.07,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Ashoka Buildcon,Cement & Construction,"73,372.00",1.38,1.07,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Dr Reddys Labs,Pharmaceuticals,"5,859.00",1.36,1.06,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Divis Labs,Pharmaceuticals,"15,793.00",1.35,1.05,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Idea Cellular,Telecommunication,"174,494.00",1.35,1.05,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Future Life,Retail & Real Estate,"39,368.00",1.33,1.03,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Triveni Turbine,Engineering & Capital Goods,"97,252.00",1.26,0.98,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
OCL India,Cement & Construction,"10,338.00",1.26,0.98,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
MphasiS,Information Technology,"20,179.00",1.25,0.97,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
BLS Internation,Miscellaneous,"49,514.00",1.22,0.95,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Sunteck Realty,Retail & Real Estate,"39,159.00",1.22,0.95,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Swaraj Engines,Engineering & Capital Goods,"5,889.00",1.20,0.93,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Vinati Organics,Chemicals,"12,289.00",1.18,0.92,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Oberoi Realty,Retail & Real Estate,"27,637.00",1.17,0.91,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Mirza Intl,Consumer Non-durables,"73,757.00",1.17,0.91,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Techno Electric,Engineering & Capital Goods,"35,956.00",1.17,0.91,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Oriental Carbon,Chemicals,"9,662.00",1.17,0.91,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Canara Bank,Banking & Financial Services,"38,028.00",1.17,0.91,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Tech Mahindra,Information Technology,"24,738.00",1.13,0.88,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
NMDC,Metals & Mining,"92,912.00",1.09,0.85,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
United Spirits,Food & Beverages,"4,563.00",1.09,0.85,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Akzo Nobel,Chemicals,"5,664.00",1.09,0.85,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Brigade Ent,Retail & Real Estate,"42,800.00",1.07,0.83,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Zuari Agro Chem,Chemicals,"23,126.00",1.03,0.80,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Sobha,Retail & Real Estate,"26,149.00",1.02,0.79,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
KEI Industries,Engineering & Capital Goods,"30,089.00",0.98,0.76,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Union Bank,Banking & Financial Services,"77,236.00",0.98,0.76,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
AksharChem,Chemicals,"12,620.00",0.94,0.73,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
TVS Srichakra,Automotive,"2,978.00",0.91,0.71,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Max Financial,Manufacturing,"15,030.00",0.89,0.69,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
CRISIL,Miscellaneous,"4,878.00",0.89,0.69,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Deepak Nitrite,Chemicals,"41,124.00",0.80,0.62,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
CARE,Miscellaneous,"4,533.00",0.62,0.48,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Centum Electron,Manufacturing,"9,774.00",0.60,0.47,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Godrej Ind,Consumer Non-durables,"9,408.00",0.55,0.43,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
EIH,Services,"30,486.00",0.41,0.32,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
Dixon Technolog,Manufacturing,632.00,0.17,0.13,L&T;  Midcap Fund -Direct (G),MCC275,2017-10-27 14:48:55.244000
HPCL,Oil & Gas,"450,275.00",19.20,6.24,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Sintex Plastics,Manufacturing,"1,614,090.00",14.68,4.77,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
GAIL,Oil & Gas,"337,060.00",14.13,4.59,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Chennai Petro,Oil & Gas,"316,711.00",12.74,4.14,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Bata India,Consumer Non-durables,"144,182.00",9.94,3.23,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
MRPL,Oil & Gas,"779,723.00",9.88,3.21,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
JSW Steel,Metals & Mining,"397,789.00",9.88,3.21,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Tata Chemicals,Chemicals,"154,120.00",9.88,3.21,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
L&T; Finance,Banking & Financial Services,"505,042.00",9.85,3.20,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Tata Global Bev,Food & Beverages,"453,447.00",9.33,3.03,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
GNFC,Chemicals,"299,289.00",9.08,2.95,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Ashok Leyland,Automotive,"685,301.00",8.43,2.74,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Blue Star,Consumer Durables,"104,272.00",8.12,2.64,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
VIP Industries,Manufacturing,"309,727.00",7.76,2.52,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Guj State Petro,Oil & Gas,"375,186.00",7.51,2.44,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
KPR Mill,Manufacturing,"95,493.00",7.20,2.34,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Deepak Nitrite,Chemicals,"367,024.00",7.11,2.31,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
BEML,Engineering & Capital Goods,"43,820.00",6.96,2.26,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Oil India,Oil & Gas,"195,569.00",6.89,2.24,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Raymond,Manufacturing,"83,214.00",6.77,2.20,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
India Cements,Cement & Construction,"391,061.00",6.74,2.19,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Petronet LNG,Oil & Gas,"289,938.00",6.71,2.18,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Lupin,Pharmaceuticals,"64,999.00",6.59,2.14,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Guj Alkali,Chemicals,"108,238.00",6.03,1.96,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Edelweiss,Banking & Financial Services,"216,837.00",5.82,1.89,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Cyient,Information Technology,"114,389.00",5.82,1.89,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Gulf Oil Lubric,Chemicals,"67,105.00",5.26,1.71,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
CenturyPlyboard,Miscellaneous,"205,503.00",5.11,1.66,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Jamna Auto,Automotive,"872,075.00",4.55,1.48,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Steel Str Wheel,Automotive,"51,826.00",4.46,1.45,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
HUDCO,Retail & Real Estate,"521,878.00",4.34,1.41,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Arvind,Manufacturing,"107,112.00",3.97,1.29,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Guj Flourochem,Chemicals,"54,998.00",3.72,1.21,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Sterlite Techno,Telecommunication,"166,692.00",3.72,1.21,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Cipla,Pharmaceuticals,"57,874.00",3.39,1.10,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Divis Labs,Pharmaceuticals,"38,153.00",3.26,1.06,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Rel Capital,Banking & Financial Services,"55,112.00",3.23,1.05,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Indian Terrain,Manufacturing,"140,911.00",2.80,0.91,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
GE Shipping,Services,"66,417.00",2.55,0.83,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Monte Carlo,Manufacturing,"54,327.00",2.46,0.80,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Dr Reddys Labs,Pharmaceuticals,"9,909.00",2.31,0.75,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Sanghi Ind,Cement & Construction,"225,599.00",2.28,0.74,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Thomas Cook,Miscellaneous,"85,367.00",2.09,0.68,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Centum Electron,Manufacturing,"33,116.00",2.06,0.67,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Atul,Chemicals,"7,901.00",1.88,0.61,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
NCC,Cement & Construction,"159,346.00",1.32,0.43,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Sonata,Information Technology,"71,158.00",1.05,0.34,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Neuland Lab,Pharmaceuticals,"8,111.00",0.80,0.26,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Pennar Eng,Miscellaneous,"52,846.00",0.58,0.19,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Reliance Home F,Banking & Financial Services,"46,164.00",0.46,0.15,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Satin Credit,Miscellaneous,"13,996.00",0.43,0.14,ABSL Pure Value - Direct (G),MBS831,2017-10-27 14:49:07.029000
Future Retail,Retail & Real Estate,"1,900,000.00",101.68,6.19,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Bajaj Finance,Banking & Financial Services,"375,000.00",66.82,4.07,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Ramco Cements,Cement & Construction,"950,000.00",65.63,4.00,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
IndusInd Bank,Banking & Financial Services,"390,000.00",64.61,3.94,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
KEC Intl,Engineering & Capital Goods,"1,800,000.00",56.27,3.43,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Minda Ind,Automotive,"650,000.00",54.92,3.35,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
VRL Logistics,Services,"1,200,000.00",40.79,2.49,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
V-Mart Retail,Retail & Real Estate,"230,606.00",32.68,1.99,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Voltas,Conglomerates,"600,000.00",31.49,1.92,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
EngineersInd,Engineering & Capital Goods,"1,900,000.00",29.55,1.80,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
HBL Power,Engineering & Capital Goods,"5,800,000.00",29.26,1.78,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
RBL Bank,Banking & Financial Services,"532,000.00",28.97,1.76,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
NCC,Cement & Construction,"3,400,000.00",28.70,1.75,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
HPCL,Oil & Gas,"570,000.00",27.84,1.70,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
CG Consumer,Manufacturing,"1,200,000.00",26.30,1.60,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
MRF,Automotive,"4,057.00",26.00,1.58,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Lakshmi Machine,Engineering & Capital Goods,"40,170.00",24.51,1.49,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Deepak Nitrite,Chemicals,"1,350,000.00",24.10,1.47,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Exide Ind,Automotive,"1,200,000.00",23.62,1.44,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Aurobindo Pharm,Pharmaceuticals,"320,000.00",23.21,1.41,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Asahi India,Manufacturing,"616,040.00",22.96,1.40,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Union Bank,Banking & Financial Services,"1,600,000.00",21.81,1.33,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
P and G,Consumer Non-durables,"25,000.00",20.72,1.26,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Igarashi Motors,Engineering & Capital Goods,"202,465.00",20.24,1.23,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Cyient,Information Technology,"380,000.00",20.18,1.23,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Future Life,Retail & Real Estate,"560,000.00",20.17,1.23,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
PVR,Media & Entertainment,"150,000.00",19.82,1.21,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Zee Entertain,Media & Entertainment,"370,000.00",19.22,1.17,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Hikal,Pharmaceuticals,"911,773.00",19.09,1.16,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Nava Bharat Ven,Conglomerates,"1,540,000.00",18.72,1.14,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
KPR Mill,Manufacturing,"244,512.00",18.56,1.13,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Magma Fincorp,Banking & Financial Services,"1,050,000.00",18.25,1.11,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
JK Lakshmi Cem,Cement & Construction,"427,500.00",18.19,1.11,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Karnataka Bank,Banking & Financial Services,"1,200,000.00",18.18,1.11,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Petronet LNG,Oil & Gas,"800,000.00",18.18,1.11,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
KEI Industries,Engineering & Capital Goods,"700,000.00",17.91,1.09,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Wonderla,Miscellaneous,"519,953.00",17.73,1.08,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Kalpataru Power,Engineering & Capital Goods,"469,379.00",17.26,1.05,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Aditya Birla F,Retail & Real Estate,"1,000,000.00",17.10,1.04,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Skipper,Miscellaneous,"800,000.00",16.98,1.03,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
CESC,Utilities,"155,884.00",15.83,0.96,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Max Financial,Manufacturing,"259,708.00",15.62,0.95,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
WABCO India,Automotive,"28,000.00",15.37,0.94,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Federal Bank,Banking & Financial Services,"1,400,000.00",15.17,0.92,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Ent Network Ind,Media & Entertainment,"180,000.00",14.96,0.91,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
CG Power ,Engineering & Capital Goods,"1,847,690.00",14.85,0.90,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
TD Power System,Engineering & Capital Goods,"666,683.00",14.29,0.87,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
KPIT Tech,Information Technology,"1,200,000.00",13.99,0.85,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Dollar Ind,Manufacturing,"289,330.00",13.81,0.84,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Bharat Elec,Manufacturing,"725,869.00",13.79,0.84,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Greenply Ind,Miscellaneous,"500,000.00",13.70,0.83,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Indian Hotels,Services,"1,143,366.00",13.59,0.83,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Bharat Forge,Manufacturing,"120,000.00",13.53,0.82,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Bank of Baroda,Banking & Financial Services,"970,000.00",13.37,0.81,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Equitas Holding,Banking & Financial Services,"700,000.00",12.27,0.75,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Lakshmi Vilas,Banking & Financial Services,"675,000.00",11.75,0.72,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
M&M; Financial,Banking & Financial Services,"273,600.00",11.70,0.71,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
PNB,Banking & Financial Services,"808,600.00",11.63,0.71,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Castrol,Chemicals,"290,000.00",11.28,0.69,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Sterling Tools,Manufacturing,"480,861.00",11.00,0.67,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Gujarat Gas,Oil & Gas,"140,000.00",10.91,0.66,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
PNB Housing Fin,Banking & Financial Services,"66,447.00",10.86,0.66,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
EIH,Services,"800,000.00",10.76,0.66,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Persistent,Information Technology,"160,000.00",9.96,0.61,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Indoco Remedies,Pharmaceuticals,"500,000.00",9.68,0.59,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Jindal Steel,Metals & Mining,"698,000.00",9.57,0.58,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Sagar Cement,Cement & Construction,"101,458.00",8.63,0.53,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Linc PenandPlas,Miscellaneous,"255,450.00",6.10,0.37,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
GSFC,Chemicals,"350,000.00",5.10,0.31,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Oil India,Oil & Gas,"175,000.00",4.99,0.30,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Schaeffler Ind,Engineering & Capital Goods,"9,965.00",4.93,0.30,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Future Consumer,Banking & Financial Services,"526,268.00",2.67,0.16,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Ceat,Automotive,"10,000.00",1.71,0.10,IDFC Sterling Equity - Direct (G),MAG735,2017-10-27 14:49:19.984000
Navin Fluorine,Chemicals,"287,123.00",20.05,3.48,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
Vindhya Telelin,Telecommunication,"125,069.00",14.34,2.49,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
Deepak Nitrite,Chemicals,"718,355.00",13.94,2.42,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
VIP Industries,Manufacturing,"543,872.00",13.59,2.36,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
GIC Housing Fin,Banking & Financial Services,"255,357.00",13.54,2.35,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
RBL Bank,Banking & Financial Services,"236,339.00",11.98,2.08,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
Seya Industries,Chemicals,"253,708.00",11.29,1.96,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
United Brewerie,Food & Beverages,"136,037.00",11.17,1.94,Reliance Small Cap - Direct (G),MRC935,2017-10-27 14:49:24.490000
