,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
44,Insecticides,bonus,16-04-2015,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/insecticidesindia/II16,
45,Piccadilly Agro,bonus,06-04-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/sugar/piccadillyagroindustries/PAI03,
46,Va Tech Wabag,bonus,26-03-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/vatechwabag/VTW,
47,VHCL Industries,bonus,26-03-2015,0.25,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/vhclindustries/JW,
48,Aarti Drugs,bonus,24-03-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aartidrugs/AD,
49,Tech Mahindra,bonus,19-03-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/techmahindra/TM4,
50,HCL Tech,bonus,19-03-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hcltechnologies/HCL02,
51,Mohota Ind,bonus,16-03-2015,0.8571428571428571,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/mohotaindustries/RRM,
52,Aarya Global,bonus,11-03-2015,0.5714285714285714,https://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/aaryaglobalsharessecurities/KIF02,
53,Persistent,bonus,10-03-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/persistentsystems/PS15,
54,SVP Global,bonus,04-03-2015,0.1,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/svpglobalventures/SM18,
55,Fineotex Chem,bonus,12-02-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/fineotexchemical/FC02,
56,Trilogic Digi,bonus,11-02-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/trilogicdigitalmedia/RP20,
57,Delton Cables,bonus,23-01-2015,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/deltoncables/DC01,
58,SRS Real Infra,bonus,13-01-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/srsrealinfrastructure/SRS04,
59,Minda Corp,bonus,05-01-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindacorporation/MC23,
60,Godrej Ind,bonus,05-01-2015,0.9992006394884092,https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejindustries/GI23,
61,JMD Ventures,bonus,01-01-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/jmdventures/AF25,
0,Jaipan Inds,bonus,10-12-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/jaipanindustries/JI07,
1,Onward Tech,bonus,20-11-2001,0.4,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/onwardtechnologies/OT,
2,Patel Eng,bonus,13-11-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/patelengineeringcompany/PEC,
3,Washington,bonus,09-11-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/washingtonsoftwares/WS02,
4,Amrutanjan Heal,bonus,29-10-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/amrutanjanhealthcare/AHC01,
5,Otco Intl,bonus,16-10-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/otcointernational/OI09,
6,Venkys,bonus,10-10-2001,0.75,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/venkys/V03,
7,Paramount Comm,bonus,20-09-2001,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/paramountcommunications/PC01,
8,JJ Exporters,bonus,17-09-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/jjexporters/JJE,
9,Nucleus Softwar,bonus,17-09-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nucleussoftwareexports/NS,
10,Infomedia Press,bonus,29-08-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/printingstationery/infomediapress/I13,
11,Eonour Tech,bonus,27-08-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/eonourtechnologies/ET07,
12,Asahi India,bonus,14-08-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/asahiindiaglass/AIG01,
13,Blue Dart,bonus,13-08-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/couriers/bluedartexpress/BDE,
14,Monsanto India,bonus,13-08-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/monsantoindia/MI39,
15,Surana Telecom,bonus,13-08-2001,0.4,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/suranatelecompower/ST12,
16,Polaris Consult,bonus,04-07-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/polarisconsultingservices/PSL01,
17,Media Matrix,bonus,18-06-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/mediamatrixworldwide/MM06,
18,DSP Merrill,bonus,30-03-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dspmerrilllynch/DSP,
19,Centrum Capital,bonus,27-03-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/financegeneral/centrumcapital/CF09,
20,Grauer and Weil,bonus,19-03-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/grauerweilindia/GWI,
21,IDBI Bank,bonus,12-02-2001,0.625,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/idbibank/IDB05,
22,Geojit Fin,bonus,12-02-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/geojitfinancialservices/GBN01,
23,IDBI Div 95,bonus,12-02-2001,0.625,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/idbidivinit95/IDB04,
24,Relaxo Footwear,bonus,09-02-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/relaxofootwears/RF07,
25,Sun Earth Ceram,bonus,05-02-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/sunearthceramics/SEC01,
26,Jaipan Inds,bonus,24-01-2001,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/jaipanindustries/JI07,
0,ORIENTAL AROMAT,bonus,13-12-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/orientalaromaticsltd/CAP,
1,OFS Technologie,bonus,29-11-2018,0.625,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ofstechnologies/INE02,
2,Jiya Eco,bonus,19-11-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jiyaecoproducts/JEP,
3,Arfin India,bonus,13-11-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/arfinindia/AI70,
4,Motherson Sumi,bonus,30-10-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mothersonsumisystems/MSS01,
5,Duke Offshore,bonus,26-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/dukeoffshore/DO03,
6,CES Limited,bonus,22-10-2018,0.03571428571428571,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/ceslimited/SIL13,
7,Shashijit Infra,bonus,12-10-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/shashijitinfraprojects/SI43,
8,Alpine Hsg,bonus,11-10-2018,0.75,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/alpinehousingdevcorp/AHD,
9,Zenlabs Ethica,bonus,11-10-2018,0.9523809523809524,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/zenlabsethica/NT03,
10,Cupid,bonus,11-10-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cupid/CR02,
11,Suncare Trader,bonus,11-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/suncaretraders/ST08,
12,South India Pro,bonus,09-10-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/financegeneral/southindiaprojects/SIP06,
13,Bhatia Communic,bonus,08-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/bhatiacommunicationsretailindialtd/BCR,
14,Beekay Niryat,bonus,08-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beekayniryat/BN02,
15,Zeal Aqua,bonus,04-10-2018,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/aquaculture/zealaqua/ZA,
16,ZIM Laboratorie,bonus,04-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/zimlaboratorieslimited/zimlaboratorieslimited/ZIMLA54140,
17,Filtra Consult,bonus,04-10-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/engineering/filtraconsultantsengineers/FCE,
18,Igarashi Motors,bonus,27-09-2018,0.8898678414096917,https://www.moneycontrol.com/india/stockpricequote/electricequipment/igarashimotors/IM01,
19,Alexander Stamp,bonus,27-09-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alexanderstampsandcoin/JLF,
20,Emkay Taps,bonus,24-09-2018,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/engineering/emkaytapscuttingtools/ETC02,
21,Libas Designs,bonus,21-09-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/libasdesigns/LD03,
22,Darshan Orna,bonus,19-09-2018,0.4761904761904762,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/darshanorna/DO04,
23,Mehai Technolog,bonus,18-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mehaitechnology/MT03,
24,7NR Retail,bonus,17-09-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/7nrretailltd/7RL,
25,Jet Infra,bonus,14-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jetinfraventure/JI13,
26,Godrej Consumer,bonus,12-09-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejconsumerproducts/GCP,
27,Jet Freight Log,bonus,12-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jetfreightlogistics/JFL04,
28,Yuken India,bonus,12-09-2018,0.25,https://www.moneycontrol.com/india/stockpricequote/pumps/yukenindia/YI,
29,GlaxoSmithKline,bonus,11-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK,
30,Madhav Copper,bonus,05-09-2018,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/madhavcopper/MC07,
31,Infosys,bonus,04-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,
32,Cheviot Company,bonus,29-08-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cheviotcompany/CC04,
33,Karur Vysya,bonus,14-08-2018,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karurvysyabank/KVB,
34,Wheels,bonus,08-08-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/wheelsindia/WI11,
35,DIL,bonus,08-08-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dil/DIL03,
36,Sumeet Ind,bonus,02-08-2018,0.8,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/sumeetindustries/SI45,
37,Borosil Glass,bonus,02-08-2018,0.25,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/borosilglassworks/BGW,
38,MM Forgings,bonus,18-07-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF,
39,Ashoka Buildcon,bonus,12-07-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ashokabuildcon/AB,
40,General Insuran,bonus,12-07-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12,
41,Minda Ind,bonus,11-07-2018,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindaindustries/MI4,
42,City Union Bank,bonus,10-07-2018,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/cityunionbank/CUB,
43,Srestha Finvest,bonus,06-07-2018,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sresthafinvest/MSI07,
44,Jyothy Labs,bonus,28-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/jyothylaboratories/JL,
45,Prabhat Telecom,bonus,28-06-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/prabhattelecoms/PT05,
46,New India Assur,bonus,27-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/newindiaassurancecompany/NIA,
47,Avanti Feeds,bonus,26-06-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/aquaculture/avantifeeds/AF21,
48,Hikal,bonus,22-06-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/hikal/H05,
49,Emami,bonus,21-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/emami/E06,
50,Jubilant Food,bonus,21-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jubilantfoodworks/JF04,
51,Umiya Tubes,bonus,20-06-2018,0.75,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/umiyatubes/UT03,
52,Essel Propack,bonus,20-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/packaging/esselpropack/EP11,
53,Transcorp Intl,bonus,19-06-2018,0.8,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/transcorpinternational/TI27,
54,LG Balakrishnan,bonus,14-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/lgbalakrishnanbrothers/LGB,
55,GRUH Finance,bonus,06-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/financehousing/gruhfinance/GRU,
56,TCS,bonus,31-05-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataconsultancyservices/TCS,
57,Coastal Corp,bonus,23-05-2018,0.25,https://www.moneycontrol.com/india/stockpricequote/aquaculture/coastaltrawlers/CTL,
58,GM Breweries,bonus,21-05-2018,0.8,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/gmbreweries/GMB,
59,United Drilling,bonus,10-05-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/machinetools/uniteddrillingtools/UDT,
60,Gala Global Prd,bonus,10-05-2018,0.9523809523809524,https://www.moneycontrol.com/india/stockpricequote/printingstationery/galaglobalproductsltd/GPC,
61,Raghav Producti,bonus,08-05-2018,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/raghavproductivityenhancers/RRM01,
62,MMTC Ltd,bonus,03-05-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/trading/mmtc/MMT,
63,Tejnaksh,bonus,26-04-2018,0.21739130434782608,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/tejnakshhealthcare/TH02,
64,K.P. Energy,bonus,26-04-2018,0.7692307692307693,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/kpenergy/KEL04,
65,A Infra.,bonus,20-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/ainfrastructure/AI74,
66,Shivalik Rasa,bonus,19-04-2018,0.8,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shivalikrasayan/SR9,
67,Powerhouse Gym,bonus,10-04-2018,0.9523809523809524,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/powerhousegymwellness/PFA01,
68,Kellton Tech,bonus,27-03-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kelltontechsolutions/VMF,
69,GAIL,bonus,27-03-2018,0.75,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gailindia/GAI,
70,Oil India,bonus,27-03-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilindia/OI13,
71,Citadel Realty,bonus,26-03-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/citadelrealtydevelopers/RPP03,
72,La Opala RG,bonus,22-03-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/laopalarg/LOR,
73,Jash Dealmark,bonus,15-03-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jashdealmark/JD02,
74,IOC,bonus,15-03-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,
75,Yash Chemex,bonus,14-03-2018,0.4,https://www.moneycontrol.com/india/stockpricequote/chemicals/yashchemex/YC01,
76,Garnet Intl,bonus,06-03-2018,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/garnetinternational/GI28,
77,Excel Realty,bonus,23-01-2018,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/excelrealtyninfra/EI07,
78,Fiberweb India,bonus,17-01-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/plastics/fiberwebindia/PVD,
79,Bil Energy,bonus,11-01-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/bilenergysystems/BES01,
80,VKJ Infra,bonus,11-01-2018,0.75,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/vkjinfradevelopers/VI22,
81,Dhanuka Realty,bonus,09-01-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/dhanukarealty/DR01,
82,Lancer Containe,bonus,03-01-2018,0.625,https://www.moneycontrol.com/india/stockpricequote/shipping/lancercontainerslines/LCL,
0,ILandFS,bonus,26-12-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ilandfsinvestmentmanagers/ILF02,
1,Motherson Sumi,bonus,20-12-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mothersonsumisystems/MSS01,
2,Aditri Industri,bonus,28-11-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/aditriindustries/AC02,
3,Omaxe,bonus,11-11-2013,0.7959183673469388,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/omaxe/O02,
4,Aro Granite,bonus,30-10-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/arograniteindustries/AGI01,
5,Precot Meridian,bonus,03-10-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/precotmeridian/PM,
6,BS Limited,bonus,30-09-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/bslimited/BT,
7,Alembic,bonus,27-09-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alembic/A08,
8,AVT Natural,bonus,26-09-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/avtnaturalproducts/AVT02,
9,Rapicut Carbide,bonus,20-09-2013,0.4,https://www.moneycontrol.com/india/stockpricequote/machinetools/rapicutcarbides/RC03,
10,Ajanta Pharma,bonus,17-09-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ajantapharma/AP22,
11,Indo Amines,bonus,16-09-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/indoamines/IA,
12,Samruddhi Real,bonus,11-09-2013,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/samruddhirealty/SR07,
13,Thejo Engg,bonus,11-09-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/engineering/thejoengineering/TE09,
14,Container Corp,bonus,06-09-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/containercorporationindia/CCI,
15,Veto Switch,bonus,06-09-2013,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/electricequipment/vetoswitchgearscables/VSC01,
16,Diamond Power,bonus,26-08-2013,0.75,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/diamondpowerinfrastructure/DC05,
17,Finkurve Fin,bonus,22-08-2013,0.14285714285714285,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/finkurvefinancialservices/SL02,
18,CCL Products,bonus,19-08-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/cclproductsindia/CC10,
19,Syncom Formula,bonus,19-08-2013,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/syncomformulations/SF18,
20,TataTeleservice,bonus,07-08-2013,0.8823529411764706,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatateleservicesmaharashtra/TTM01,
21,Kovalam Investm,bonus,29-07-2013,0.07042253521126761,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kovalaminvestmenttradingco/KIT03,
22,Sun Pharma,bonus,29-07-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI,
23,Heritage Foods,bonus,26-07-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/heritagefoods/HFI,
24,Torrent Pharma,bonus,23-07-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06,
25,Shilpa,bonus,16-07-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19,
26,Larsen,bonus,11-07-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/larsentoubro/LT,
27,Poly Medicure,bonus,09-07-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/polymedicure/PM06,
28,GP Petroleums,bonus,09-07-2013,0.4523809523809524,https://www.moneycontrol.com/india/stockpricequote/lubricants/gppetroleums/SP36,
29,Ashoka Buildcon,bonus,03-07-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ashokabuildcon/AB,
30,Fairchem Spec,bonus,03-07-2013,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/chemicals/fairchemspeciality/HKF,
31,PNB Gilts,bonus,03-07-2013,0.75,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/pnbgilts/PNB04,
32,Centrum Capital,bonus,03-07-2013,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/financegeneral/centrumcapital/CF09,
33,Sutlej Textiles,bonus,27-06-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/sutlejtextilesindustries/STI9,
34,Gloster,bonus,26-06-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gloster/G06,
35,Emami,bonus,26-06-2013,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/personalcare/emami/E06,
36,Ras Resorts,bonus,21-06-2013,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/hotels/rasresortsaparthotels/RRA,
37,Nitta Gelatin,bonus,19-06-2013,0.75,https://www.moneycontrol.com/india/stockpricequote/chemicals/nittagelatinindia/NGI04,
38,Trans & Electr,bonus,13-06-2013,0.9,https://www.moneycontrol.com/india/stockpricequote/electricequipment/transformerselectricalskerala/TEK,
39,Transformers,bonus,13-06-2013,0.9,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/transformersrectifiersindia/TRI,
40,Midland Polymer,bonus,10-06-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/packaging/midlandpolymers/MPL03,
41,Nacl Industries,bonus,30-05-2013,0.8235294117647058,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/naclindustries/NA04,
42,Magnanimous,bonus,28-05-2013,0.25,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/magnanimoustradefinance/MTF01,
43,Balmer Lawrie,bonus,23-05-2013,0.5714285714285714,https://www.moneycontrol.com/india/stockpricequote/diversified/balmerlawriecompany/BLC,
44,Emmsons Intl,bonus,08-05-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/emmsonsinternational/EIL03,
45,VKS Projects,bonus,03-05-2013,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/engineering/vksprojects/VP,
46,ABans Enterpris,bonus,26-04-2013,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/abansenterprises/MST03,
47,Ansal Housing,bonus,10-04-2013,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ansalhousing/AHC,
48,Warren Tea,bonus,21-03-2013,0.5882352941176471,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/warrentea/WT,
49,Rasoya Protein,bonus,21-03-2013,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/rasoyaproteins/RP22,
50,Medi-Caps,bonus,19-03-2013,0.25,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/medicaps/MC09,
51,Hasti Finance,bonus,13-03-2013,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/hastifinance/HF9,
52,Visesh Infotech,bonus,07-03-2013,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/viseshinfotechnics/VI15,
53,Rollatainers,bonus,27-02-2013,0.4,https://www.moneycontrol.com/india/stockpricequote/packaging/rollatainers/R05,
54,Pradip Overseas,bonus,12-02-2013,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/pradipoverseas/PO04,
55,Mishka Finance,bonus,05-02-2013,0.125,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/mishkafinancetrading/PTF,
56,Dhanleela,bonus,05-02-2013,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dhanleelainvestmentstradingcompany/RI06,
57,Kanani Ind,bonus,01-02-2013,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kananiindustries/KI26,
58,Yantra Natural,bonus,24-01-2013,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/shriganeshspinners/SGS,
59,Gammon Infra,bonus,23-01-2013,0.9714285714285714,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/gammoninfrastructureprojects/GIP01,
0,Kanoria Chem,bonus,31-12-2007,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/kanoriachemicalsindustries/KCI01,
1,Rasi Electrodes,bonus,19-12-2007,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/rasielectrodes/RE9,
2,Mediaone Global,bonus,12-12-2007,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/mediaoneglobalentertainment/MGE,
3,Ushdev Intl,bonus,05-12-2007,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/ushdevinternational/UI11,
4,Vinati Organics,bonus,22-11-2007,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01,
5,Axon Finance,bonus,15-11-2007,0.25,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/axonfinance/AI47,
6,Harita Seating,bonus,15-11-2007,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/haritaseatingsystems/HSS02,
7,DMC Education,bonus,12-11-2007,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/dmceducation/DMC04,
8,CNI Research,bonus,05-11-2007,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/cniresearch/CNI,
