fundname,code,link,Do_Not_Use,fund_category
Principal Equity Savings Fund (G),MID035,https://www.moneycontrol.com/mutual-funds/nav/principal-equity-savings-fund/MID035,,Equity Savings
IIFL Liquid Fund - Regular (G),MII038,https://www.moneycontrol.com/mutual-funds/nav/iifl-liquid-fund-regular/MII038,,Liquid Fund
Axis Liquid Fund - Retail (G),MAA025,https://www.moneycontrol.com/mutual-funds/nav/axis-liquid-fund-retail/MAA025,,Liquid Fund
Invesco Treasury Advantage -RP (G),MLI013,https://www.moneycontrol.com/mutual-funds/nav/invesco-treasury-advantage-rp/MLI013,,Low Duration Fund
Sundaram Low Duration Fund - IP (G),MSN109,https://www.moneycontrol.com/mutual-funds/nav/sundaram-low-duration-fund-ip/MSN109,,Low Duration Fund
UTI Healthcare Fund (G),MUT031,https://www.moneycontrol.com/mutual-funds/nav/uti-healthcare-fund/MUT031,,Sectoral/Thematic
ICICI Pru Liquid Fund - IP,MPI134,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-liquid-fund-ip/MPI134,,Liquid Fund
UTI Arbitrage Fund - Direct (G),MUT712,https://www.moneycontrol.com/mutual-funds/nav/uti-arbitrage-fund-direct/MUT712,,Arbitrage Fund
UTI Overnight Fund (G),MUT054,https://www.moneycontrol.com/mutual-funds/nav/uti-overnight-fund/MUT054,,Overnight Fund
ICICI Pru Liquid Fund - RP (G),MPI001,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-liquid-fund-rp/MPI001,,Liquid Fund
LIC Bond Fund (G),MJB002,https://www.moneycontrol.com/mutual-funds/nav/lic-bond-fund/MJB002,,Medium to Long Duration Fund
Reliance Ultra Short Duration (G),MRC014,https://www.moneycontrol.com/mutual-funds/nav/reliance-ultra-short-duration/MRC014,,Ultra Short Duration Fund
Union STF - (G),MUK016,https://www.moneycontrol.com/mutual-funds/nav/union-stf-/MUK016,,Short Duration Fund
Franklin India Liquid Fund (G),MKP012,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-liquid-fund/MKP012,,Liquid Fund
HSBC Flexi Debt Fund (G),MHS159,https://www.moneycontrol.com/mutual-funds/nav/hsbc-flexi-debt-fund/MHS159,,Dynamic Bond Fund
Quantum Liquid Fund - D(G),MQU003,https://www.moneycontrol.com/mutual-funds/nav/quantum-liquid-fund-d/MQU003,,Liquid Fund
Sundaram Low Duration Fund - RP (G),MSN103,https://www.moneycontrol.com/mutual-funds/nav/sundaram-low-duration-fund-rp/MSN103,,Low Duration Fund
CR Short Duration Fund (G),MCA186,https://www.moneycontrol.com/mutual-funds/nav/cr-short-duration-fund/MCA186,,Short Duration Fund
Franklin India Floating Rate - D (G),MTE370,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-floating-rate-d/MTE370,,Floater Fund
Essel Short Term Fund (G),MPM027,https://www.moneycontrol.com/mutual-funds/nav/essel-short-term-fund/MPM027,,Short Duration Fund
SBI Overnight Fund - D (G),MSB549,https://www.moneycontrol.com/mutual-funds/nav/sbi-overnight-fund-d/MSB549,,Overnight Fund
Invesco India Money Market - RP (G),MLI341,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-money-market-rp/MLI341,,Money Market Fund
UTI Liquid Cash Plan (G),MUT046,https://www.moneycontrol.com/mutual-funds/nav/uti-liquid-cash-plan/MUT046,,Liquid Fund
Quant Dynamic Bond (G),MES001,https://www.moneycontrol.com/mutual-funds/nav/quant-dynamic-bond/MES001,,Long Duration Fund
Tata Corporate Bond- Regular Plan (G),MTA169,https://www.moneycontrol.com/mutual-funds/nav/tata-corporate-bond-regular-plan/MTA169,,Corporate Bond Fund
L&T Triple Ace Bond Fund (G),MCC002,https://www.moneycontrol.com/mutual-funds/nav/l-t-triple-ace-bond-fund/MCC002,,Corporate Bond Fund
Principal Ultra Short Term Fund - D (G),MID323,https://www.moneycontrol.com/mutual-funds/nav/principal-ultra-short-term-fund-d/MID323,,Ultra Short Duration Fund
DSP Savings Fund - Regular (G),MDS015,https://www.moneycontrol.com/mutual-funds/nav/dsp-savings-fund-regular/MDS015,,Money Market Fund
IDBI Dynamic Bond - Direct (G),MIB089,https://www.moneycontrol.com/mutual-funds/nav/idbi-dynamic-bond-direct/MIB089,,Dynamic Bond Fund
DSP Ultra Short Fund - RP (G),MDS050,https://www.moneycontrol.com/mutual-funds/nav/dsp-ultra-short-fund-rp/MDS050,,Ultra Short Duration Fund
LIC MF Banking & PSU Debt Fund (G),MJB051,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-banking-psu-debt-fund/MJB051,,
DHFL Pramerica Low Duration Fund-IP (G),MDE159,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-low-duration-fund-ip/MDE159,,Low Duration Fund
HSBC DF - RP (G),MHS005,https://www.moneycontrol.com/mutual-funds/nav/hsbc-df-rp/MHS005,,Medium to Long Duration Fund
IDBI Equity Savings - Direct (G),MIB082,https://www.moneycontrol.com/mutual-funds/nav/idbi-equity-savings-direct/MIB082,,Equity Savings
JM Arbitrage Fund - D (G),MJM330,https://www.moneycontrol.com/mutual-funds/nav/jm-arbitrage-fund-d/MJM330,,Arbitrage Fund
SBI Overnight Fund (G),MSB027,https://www.moneycontrol.com/mutual-funds/nav/sbi-overnight-fund/MSB027,,Overnight Fund
Union Liquid Fund - Direct (G),MUK029,https://www.moneycontrol.com/mutual-funds/nav/union-liquid-fund-direct/MUK029,,Liquid Fund
Invesco India Liquid - RP (G),MLI001,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-liquid-rp/MLI001,,Liquid Fund
Invesco India Banking & PSU Debt (G),MLI539,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-banking-psu-debt/MLI539,,
Quant Small Cap Fund - Direct (G),MES056,https://www.moneycontrol.com/mutual-funds/nav/quant-small-cap-fund-direct/MES056,,Long Duration Fund
DHFL Pramerica Short Maturity-IP (G),MDE246,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-short-maturity-ip/MDE246,,Short Duration Fund
HDFC Arbitrage Fund - Direct (G),MHD1171,https://www.moneycontrol.com/mutual-funds/nav/hdfc-arbitrage-fund-direct/MHD1171,,Arbitrage Fund
Kotak Equity Arbitrage - Regular (G),MKM079,https://www.moneycontrol.com/mutual-funds/nav/kotak-equity-arbitrage-regular/MKM079,,Arbitrage Fund
Invesco India Corporate Bond (G),MLI107,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-corporate-bond/MLI107,,Corporate Bond Fund
HSBC Flexi Debt Fund - RP (G),MHS157,https://www.moneycontrol.com/mutual-funds/nav/hsbc-flexi-debt-fund-rp/MHS157,,Dynamic Bond Fund
Invesco India Regular Savings (G),MLI362,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-regular-savings/MLI362,,Conservative Hybrid Fund
SBI PSU Fund - Direct (G),MSB495,https://www.moneycontrol.com/mutual-funds/nav/sbi-psu-fund-direct/MSB495,,Sectoral/Thematic
IDBI Gilt Fund (G),MIB067,https://www.moneycontrol.com/mutual-funds/nav/idbi-gilt-fund/MIB067,,Gilt Fund
Union Liquid Fund (G),MUK003,https://www.moneycontrol.com/mutual-funds/nav/union-liquid-fund/MUK003,,Liquid Fund
Principal Corporate Bond Fund (G),MID059,https://www.moneycontrol.com/mutual-funds/nav/principal-corporate-bond-fund/MID059,,Corporate Bond Fund
Reliance Arbitrage Fund (G),MRC600,https://www.moneycontrol.com/mutual-funds/nav/reliance-arbitrage-fund/MRC600,,Arbitrage Fund
Reliance Liquid Fund (G),MRC007,https://www.moneycontrol.com/mutual-funds/nav/reliance-liquid-fund/MRC007,,Liquid Fund
Union AAF - (G),MUK021,https://www.moneycontrol.com/mutual-funds/nav/union-aaf-/MUK021,,Multi Asset Allocation
ABSL B&PSU DF - RP (G),MAC017,https://www.moneycontrol.com/mutual-funds/nav/absl-b-psu-df-rp/MAC017,,Ultra Short Duration Fund
DHFL Pramerica Premier Bond Fund-RP (G),MDE007,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-premier-bond-fund-rp/MDE007,,Corporate Bond Fund
Mirae Asset SF - RP (G),MMA014,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-sf-rp/MMA014,,Low Duration Fund
HSBC Cash Fund - RP (G),MHS007,https://www.moneycontrol.com/mutual-funds/nav/hsbc-cash-fund-rp/MHS007,,Liquid Fund
ICICI Pru Equity-Arbitrage- RP (G),MPI122,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-equity-arbitrage-rp/MPI122,,Arbitrage Fund
DSP Credit Risk - RP-A (G),MDS027,https://www.moneycontrol.com/mutual-funds/nav/dsp-credit-risk-rp-a/MDS027,,Credit Risk Fund
Essel Flexible Inc. -Direct (G),MPM055,https://www.moneycontrol.com/mutual-funds/nav/essel-flexible-inc-direct/MPM055,,Dynamic Bond Fund
HDFC Overnight Fund - D (G),MHD1177,https://www.moneycontrol.com/mutual-funds/nav/hdfc-overnight-fund-d/MHD1177,,Overnight Fund
Quant Unconstrained Fund (G),MES007,https://www.moneycontrol.com/mutual-funds/nav/quant-unconstrained-fund/MES007,,Gilt Fund
Sundaram Banking & PSU Debt - Retail (G),MSN068,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-retail/MSN068,,
ABSL Arbitrage Fund (G),MBS468,https://www.moneycontrol.com/mutual-funds/nav/absl-arbitrage-fund/MBS468,,Arbitrage Fund
Quant Small Cap Fund (G),MES011,https://www.moneycontrol.com/mutual-funds/nav/quant-small-cap-fund/MES011,,Long Duration Fund
Union Dynamic Bond Fund (G),MUK014,https://www.moneycontrol.com/mutual-funds/nav/union-dynamic-bond-fund/MUK014,,Dynamic Bond Fund
HDFC Overnight Fund (G),MZU028,https://www.moneycontrol.com/mutual-funds/nav/hdfc-overnight-fund/MZU028,,Overnight Fund
Edelweiss Greater China Eqty,MJP033,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-greater-china-eqty/MJP033,,Fund of Funds
ICICI Pru Equity-Arbitrage- IP (G),MPI124,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-equity-arbitrage-ip/MPI124,,Arbitrage Fund
IDFC Arbitrage Fund - Regular (G),MAG119,https://www.moneycontrol.com/mutual-funds/nav/idfc-arbitrage-fund-regular/MAG119,,Arbitrage Fund
Sahara Liquid Fund-VPO -Direct (G),MFI097,https://www.moneycontrol.com/mutual-funds/nav/sahara-liquid-fund-vpo-direct/MFI097,,Liquid Fund
UTI Arbitrage Fund (G),MUT102,https://www.moneycontrol.com/mutual-funds/nav/uti-arbitrage-fund/MUT102,,Arbitrage Fund
SBI Arbitrage Oppor. Fund (G),MSB081,https://www.moneycontrol.com/mutual-funds/nav/sbi-arbitrage-oppor-fund/MSB081,,Arbitrage Fund
Invesco India Arbitrage Fund (G),MLI032,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-arbitrage-fund/MLI032,,Arbitrage Fund
Sahara Liq-Variable Pricing -G,MFI029,https://www.moneycontrol.com/mutual-funds/nav/sahara-liq-variable-pricing-g/MFI029,,Liquid Fund
Principal Ultra Short Term Fund (G),MID160,https://www.moneycontrol.com/mutual-funds/nav/principal-ultra-short-term-fund/MID160,,Ultra Short Duration Fund
Tata Equity Savings Fund (G),MTA055,https://www.moneycontrol.com/mutual-funds/nav/tata-equity-savings-fund/MTA055,,Equity Savings
Quant Unconstrained Fund - Direct (G),MES063,https://www.moneycontrol.com/mutual-funds/nav/quant-unconstrained-fund-direct/MES063,,Gilt Fund
Franklin (I) G-Sec-CP -Direct (G),MTE372,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-g-sec-cp-direct/MTE372,,Gilt Fund
Essel 3 in 1 Fund (G),MPM031,https://www.moneycontrol.com/mutual-funds/nav/essel-3-in-1-fund/MPM031,,Multi Asset Allocation
LIC MF Debt Hybrid Fund (G),MJB020,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-debt-hybrid-fund/MJB020,,Conservative Hybrid Fund
Tata Short Term Bond Fund - Regular (G),MTA020,https://www.moneycontrol.com/mutual-funds/nav/tata-short-term-bond-fund-regular/MTA020,,Short Duration Fund
HDFC Arbitrage Fund - WP (G),MHD228,https://www.moneycontrol.com/mutual-funds/nav/hdfc-arbitrage-fund-wp/MHD228,,Arbitrage Fund
JM Arbitrage Fund (G),MJM068,https://www.moneycontrol.com/mutual-funds/nav/jm-arbitrage-fund/MJM068,,Arbitrage Fund
JM Income Fund (G),MJM006,https://www.moneycontrol.com/mutual-funds/nav/jm-income-fund/MJM006,,Medium to Long Duration Fund
Sahara Liquid-Fixed Pricing -G,MFI025,https://www.moneycontrol.com/mutual-funds/nav/sahara-liquid-fixed-pricing-g/MFI025,,Liquid Fund
Franklin (I) G-Sec-PF -Direct (G),MTE374,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-g-sec-pf-direct/MTE374,,Gilt Fund
HDFC Arbitrage Fund - RP (G),MHD225,https://www.moneycontrol.com/mutual-funds/nav/hdfc-arbitrage-fund-rp/MHD225,,Arbitrage Fund
Franklin India Floating Rate (G),MTE151,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-floating-rate/MTE151,,Floater Fund
Tata Money Market Fund - D (G),MTA769,https://www.moneycontrol.com/mutual-funds/nav/tata-money-market-fund-d/MTA769,,Money Market Fund
Taurus Liquid Fund - Direct (G),MCM143,https://www.moneycontrol.com/mutual-funds/nav/taurus-liquid-fund-direct/MCM143,,Liquid Fund
DHFL Pramerica Ultra Short Term Fund-RP,MDE026,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-ultra-short-term-fund-rp/MDE026,,Ultra Short Duration Fund
Edelweiss Asean Equity Off-shore,MJP049,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-asean-equity-off-shore/MJP049,,Fund of Funds
Tata Money Market Fund (G),MTA048,https://www.moneycontrol.com/mutual-funds/nav/tata-money-market-fund/MTA048,,Money Market Fund
SBI PSU Fund (G),MSB222,https://www.moneycontrol.com/mutual-funds/nav/sbi-psu-fund/MSB222,,Sectoral/Thematic
Edelweiss Low Duration Fund - D (G),MJP121,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-low-duration-fund-d/MJP121,,Low Duration Fund
Taurus Liquid Fund - SIP (G),MCM046,https://www.moneycontrol.com/mutual-funds/nav/taurus-liquid-fund-sip/MCM046,,Liquid Fund
IDBI Dynamic Bond Fund (G),MIB047,https://www.moneycontrol.com/mutual-funds/nav/idbi-dynamic-bond-fund/MIB047,,Dynamic Bond Fund
Principal Cash Mgmt - Direct (G),MID284,https://www.moneycontrol.com/mutual-funds/nav/principal-cash-mgmt-direct/MID284,,Liquid Fund
IDBI Equity Savings (G),MIB013,https://www.moneycontrol.com/mutual-funds/nav/idbi-equity-savings/MIB013,,Equity Savings
Sahara Liquid Fund-FPO -Direct (G),MFI101,https://www.moneycontrol.com/mutual-funds/nav/sahara-liquid-fund-fpo-direct/MFI101,,Liquid Fund
Principal Cash Management (G),MID086,https://www.moneycontrol.com/mutual-funds/nav/principal-cash-management/MID086,,Liquid Fund
Edelweiss Low Duration - SIP (G),MJP026,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-low-duration-sip/MJP026,,Low Duration Fund
Edelweiss Low Duration Fund - (GD),MJP005,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-low-duration-fund-gd-/MJP005,,Low Duration Fund
IDFC Equity Savings (G),MAG218,https://www.moneycontrol.com/mutual-funds/nav/idfc-equity-savings/MAG218,,Equity Savings
Reliance ETF Infra BeES,MBM030,https://www.moneycontrol.com/mutual-funds/nav/reliance-etf-infra-bees/MBM030,,Index Funds/ETFs
Taurus Liquid Fund - RP (G),MCM010,https://www.moneycontrol.com/mutual-funds/nav/taurus-liquid-fund-rp/MCM010,,Liquid Fund
Essel Flexible Income Fund (G),MPM036,https://www.moneycontrol.com/mutual-funds/nav/essel-flexible-income-fund/MPM036,,Dynamic Bond Fund
Franklin (I) Govt Sec -CP (G),MTE005,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-govt-sec-cp/MTE005,,Gilt Fund
Franklin (I) Govt Sec- PF (G),MTE036,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-govt-sec-pf/MTE036,,Gilt Fund
ABSL Intl. Equity A -Direct (G),MBS823,https://www.moneycontrol.com/mutual-funds/nav/absl-intl-equity-a-direct/MBS823,,Sectoral/Thematic
DHFL Pramerica Insta Cash - IP (G),MDE039,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-insta-cash-ip/MDE039,,Liquid Fund
DHFL Pramerica Insta Cash Fund - R(G),MDE003,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-insta-cash-fund-r/MDE003,,Liquid Fund
Reliance ETF PSU Bank BeES,MBM018,https://www.moneycontrol.com/mutual-funds/nav/reliance-etf-psu-bank-bees/MBM018,,Index Funds/ETFs
HSBC GEMF - Direct (G),MHS355,https://www.moneycontrol.com/mutual-funds/nav/hsbc-gemf-direct/MHS355,,Fund of Funds
L&T Cash Fund -Direct (G),MCC313,https://www.moneycontrol.com/mutual-funds/nav/l-t-cash-fund-direct/MCC313,,Overnight Fund
ABSL Intl. Equity - A (G),MBS203,https://www.moneycontrol.com/mutual-funds/nav/absl-intl-equity-a/MBS203,,Sectoral/Thematic
Principal Global Oppor - Direct (G),MID304,https://www.moneycontrol.com/mutual-funds/nav/principal-global-oppor-direct/MID304,,Fund of Funds
ABSL Global Real Estate-Dir (G),MIN375,https://www.moneycontrol.com/mutual-funds/nav/absl-global-real-estate-dir/MIN375,,Fund of Funds
HSBC GEMF (G),MHS186,https://www.moneycontrol.com/mutual-funds/nav/hsbc-gemf/MHS186,,Fund of Funds
L&T Cash Fund (G),MFF021,https://www.moneycontrol.com/mutual-funds/nav/l-t-cash-fund/MFF021,,Overnight Fund
Principal Global Oppor (G),MID065,https://www.moneycontrol.com/mutual-funds/nav/principal-global-oppor/MID065,,Fund of Funds
ABSL Global Real Estate -RP (G),MIN168,https://www.moneycontrol.com/mutual-funds/nav/absl-global-real-estate-rp/MIN168,,Fund of Funds
Edelweiss STF- Direct (G),MJP113,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-stf-direct/MJP113,,Short Duration Fund
Kotak PSU Bank ETF,MKM178,https://www.moneycontrol.com/mutual-funds/nav/kotak-psu-bank-etf/MKM178,,Index Funds/ETFs
Motilal Ultra Short Term - D (G),MMO019,https://www.moneycontrol.com/mutual-funds/nav/motilal-ultra-short-term-d/MMO019,,Ultra Short Duration Fund
Edelweiss Short Term Fund (G),MJP034,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-short-term-fund/MJP034,,Short Duration Fund
ABSL Comm Eqty-GAP -Direct (G),MBS853,https://www.moneycontrol.com/mutual-funds/nav/absl-comm-eqty-gap-direct/MBS853,,Sectoral/Thematic
Motilal Ultra Short Term - (G),MMO013,https://www.moneycontrol.com/mutual-funds/nav/motilal-ultra-short-term-/MMO013,,Ultra Short Duration Fund
ABSL Comm Eqty-GAP -RP (G),MBS397,https://www.moneycontrol.com/mutual-funds/nav/absl-comm-eqty-gap-rp/MBS397,,Sectoral/Thematic
HSBC Brazil Fund - Direct (G),MHS363,https://www.moneycontrol.com/mutual-funds/nav/hsbc-brazil-fund-direct/MHS363,,Fund of Funds
Sundaram Global Adv. -Direct (G),MSN545,https://www.moneycontrol.com/mutual-funds/nav/sundaram-global-adv-direct/MSN545,,Fund of Funds
DHFL Pramerica GAO Fund-DP (G),MDE501,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-gao-fund-dp/MDE501,,Fund of Funds
ICICI Pru Value Fund - Sr 2-DP (D),MPI1705,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-value-fund-sr-2-dp/MPI1705,,Value Fund
Kotak Global Emerging Market - D (G),MKM549,https://www.moneycontrol.com/mutual-funds/nav/kotak-global-emerging-market-d/MKM549,,Fund of Funds
IDBI Gold Exchange Traded Fund,MIB042,https://www.moneycontrol.com/mutual-funds/nav/idbi-gold-exchange-traded-fund/MIB042,,Index Funds/ETFs
HSBC Brazil Fund (G),MHS301,https://www.moneycontrol.com/mutual-funds/nav/hsbc-brazil-fund/MHS301,,Fund of Funds
DSP World Agriculture Fund - DP (G),MDS598,https://www.moneycontrol.com/mutual-funds/nav/dsp-world-agriculture-fund-dp/MDS598,,Fund of Funds
HDFC Gold Exchange Traded Fund,MHD679,https://www.moneycontrol.com/mutual-funds/nav/hdfc-gold-exchange-traded-fund/MHD679,,Index Funds/ETFs
UTI Gold Exchange Traded Fund,MUT113,https://www.moneycontrol.com/mutual-funds/nav/uti-gold-exchange-traded-fund/MUT113,,Index Funds/ETFs
Reliance ETF Gold BeES,MBM017,https://www.moneycontrol.com/mutual-funds/nav/reliance-etf-gold-bees/MBM017,,Index Funds/ETFs
Quantum Gold Fund,MQU006,https://www.moneycontrol.com/mutual-funds/nav/quantum-gold-fund/MQU006,,Index Funds/ETFs
SBI - ETF Gold,MSB211,https://www.moneycontrol.com/mutual-funds/nav/sbi-etf-gold/MSB211,,Index Funds/ETFs
Kotak Gold ETF,MKM103,https://www.moneycontrol.com/mutual-funds/nav/kotak-gold-etf/MKM103,,Index Funds/ETFs
DSP World Agriculture Fund - RP (G),MDS408,https://www.moneycontrol.com/mutual-funds/nav/dsp-world-agriculture-fund-rp/MDS408,,Fund of Funds
ICICI Prudential Gold ETF,MPI753,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-gold-etf/MPI753,,Index Funds/ETFs
Can Gold Exchange Traded Fund,MCA191,https://www.moneycontrol.com/mutual-funds/nav/can-gold-exchange-traded-fund/MCA191,,Index Funds/ETFs
Reliance Vision Fund - Direct (D),MRC945,https://www.moneycontrol.com/mutual-funds/nav/reliance-vision-fund-direct/MRC945,,Large & Mid Cap Fund
ICICI Pru Value Fund - Sr 1-DP (D),MPI1679,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-value-fund-sr-1-dp/MPI1679,,Value Fund
DHFL Pramerica GAO Fund-RP (G),MDE284,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-gao-fund-rp/MDE284,,Fund of Funds
Kotak Global Emerging Market (G),MKM162,https://www.moneycontrol.com/mutual-funds/nav/kotak-global-emerging-market/MKM162,,Fund of Funds
Axis Gold ETF,MAA093,https://www.moneycontrol.com/mutual-funds/nav/axis-gold-etf/MAA093,,Index Funds/ETFs
IDBI Gold Fund - Direct,MIB094,https://www.moneycontrol.com/mutual-funds/nav/idbi-gold-fund-direct/MIB094,,Fund of Funds
Invesco India Gold ETF,MLI347,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-gold-etf/MLI347,,Index Funds/ETFs
